record_id,timestamp,client_ip,field_a,field_b,field_c,field_d,field_e,field_f,dataset_split,is_anomaly
e3c4812a-f50b-4ed3-a4a1-bd7b9e319bb8,2026-05-01 12:04:43,192.168.1.225,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",181.56,,test,0
2d5fe5a9-e43e-4e42-8b9a-9158bf666f54,2026-05-01 05:18:05,192.168.3.185,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",83.16,,train,0
5d9a8454-6390-4eba-b23b-912f5bbdbe38,2026-05-01 04:31:09,192.168.5.169,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",156.45,,train,0
56701cad-e833-4df1-bae1-a6bf55713d23,2026-05-01 07:31:29,192.168.4.26,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",80.79,,train,0
d4b65242-90e5-4381-8814-6af8eb015399,2026-05-01 10:31:08,192.168.3.25,POST,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,158.13,,test,0
79c000b0-1f57-43fc-861f-f33059dc9f34,2026-05-01 12:06:03,192.168.6.119,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",121.89,,test,0
fe0384cf-7b93-42b9-8137-4ca13cad8f0e,2026-05-01 02:43:52,192.168.8.173,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",360.0,,train,0
021a267e-2b90-432c-ad74-4bc5a579e4df,2026-05-01 01:42:21,192.168.6.246,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",294.54,,train,0
dc63cfa3-fcc3-4a92-a13c-db56b0246ab1,2026-05-01 08:58:19,10.49.29.43,POST,/api/v1/products/%2e%2e/.env,BLOCK,sqlmap/1.8.3#stable (https://sqlmap.org),197.7,,train,1
6d760e58-6765-4b02-b042-1bfa484ffcb0,2026-05-01 05:46:56,192.168.1.57,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",88.44,,train,0
8d1712b6-afb0-4cdb-bfac-2f2c675ad9ed,2026-05-01 06:20:01,192.168.3.239,POST,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,92.38,,train,0
20c444e8-8cbc-4aa5-81e0-841e2b2a0c38,2026-05-01 03:01:52,192.168.3.74,GET,/api/v1/notifications,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,221.03,,train,0
ab98fc53-b21d-4cfc-9159-9c3968c5fb90,2026-05-01 09:27:26,192.168.5.217,POST,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",160.64,,test,0
291f5810-19a1-457e-95e2-af32e8d02a14,2026-05-01 00:30:52,192.168.6.31,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",135.4,,train,0
644d71cf-9e74-4d4b-863a-a069ded5c87d,2026-05-01 06:17:41,192.168.3.100,GET,/static/css/main.css,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,265.45,,train,0
101ab878-8388-464b-af5e-09770afddd47,2026-05-01 06:50:56,192.168.8.133,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,45.44,,train,0
d42c3288-ffaf-48aa-81b3-ed9418a08b83,2026-05-01 06:13:37,192.168.9.187,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",144.73,,train,0
36758c52-db95-4b1b-a48c-4d5aa6000fd5,2026-05-01 12:29:11,192.168.10.215,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",61.92,,test,0
6e51362a-20fa-4c5c-8cb0-519dff2e21d0,2026-05-01 06:20:52,192.168.1.36,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",84.86,,train,0
fa096ec6-f349-4b72-be8a-c7e0391a6250,2026-05-01 05:13:46,192.168.3.240,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",61.38,,train,0
f5ef502d-f6a1-4c53-9419-29ac3026a1fd,2026-05-01 03:14:54,192.168.2.235,GET,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",65.88,,train,0
c2dd519c-db2f-4228-8936-fc0575b979ff,2026-05-01 03:48:45,192.168.7.123,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",116.13,,train,0
f2081bf4-8579-4dbf-9d79-7a409496a9d1,2026-05-01 10:16:54,192.168.10.121,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",202.5,,test,0
64be7138-74dc-41bf-90c3-f62befc47a38,2026-05-01 12:49:34,192.168.4.16,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",124.15,,test,0
afa2373a-7acb-433f-bf26-60338033a663,2026-05-01 05:32:10,192.168.3.141,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",86.07,,train,0
38d81b8b-7c9a-4076-aee4-e12c5e9a9286,2026-05-01 04:26:43,192.168.9.210,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",86.7,,train,0
a875938d-c093-45d4-9b7c-1c95f6baedf1,2026-05-01 07:47:55,192.168.6.33,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",93.06,,train,0
b10e8d2c-0bea-4b9a-b47c-0b6365ba107b,2026-05-01 06:42:00,192.168.1.214,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",204.22,,train,0
202046c7-5895-484c-8563-a997e5b5f485,2026-05-01 03:36:43,192.168.4.67,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",208.52,,train,0
f14844be-93e3-4547-80c5-0dcc5cba5f25,2026-05-01 06:48:09,192.168.5.89,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",102.88,,train,0
56566342-8b72-4022-9d57-14ed2f2e0aad,2026-05-01 04:59:23,192.168.4.254,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",128.02,,train,0
1e48561a-2be8-4139-8e07-1b0098305104,2026-05-01 01:04:51,192.168.7.247,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",87.95,,train,0
c2eba455-8dc0-46cb-8449-a1eb1d6d5bf2,2026-05-01 08:16:10,192.168.2.83,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",284.74,,train,0
f29b3171-4ba9-4c98-a287-70e0d6627810,2026-05-01 12:42:30,192.168.5.9,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",145.46,,test,0
4c30488d-1dba-4b10-8a55-6e6fe20dcb35,2026-05-01 06:31:00,192.168.3.22,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",77.9,,train,0
6193786d-04ed-4778-b1bb-1cdc82b6ef31,2026-05-01 03:59:25,192.168.5.246,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",83.43,,train,0
f0afaad2-9512-4ae6-ae97-b0e8434ff33e,2026-05-01 05:12:26,192.168.4.31,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,93.41,,train,0
3b7aa9e3-6f91-45c1-a275-f540bf5d3b18,2026-05-01 11:10:19,192.168.1.216,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",125.8,,test,0
0929eb38-b5c8-43a4-892a-ac427810ef99,2026-05-01 02:25:29,192.168.2.23,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",119.27,,train,0
4ce3a06f-d6b4-461e-af5d-2275ba75ea9d,2026-05-01 08:49:16,192.168.3.126,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",231.67,,train,0
5e143619-53b2-43cd-8d48-fe06305a7dc1,2026-05-01 06:10:38,192.168.7.108,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,154.43,,train,0
d4055b62-a831-4856-8706-b22dee40faae,2026-05-01 11:44:36,192.168.5.49,GET,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,197.56,,test,0
b303231e-3ca7-4386-98ac-edcf687ecae6,2026-05-01 10:52:24,192.168.1.80,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",130.9,,test,0
b67b2ae3-611e-44fd-a76f-bcdb8674aa85,2026-05-01 11:04:28,192.168.3.6,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",84.43,,test,0
b6662be4-2716-40ae-a71e-013b4a710e28,2026-05-01 12:16:21,192.168.3.179,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",126.64,,test,0
498d5c13-122e-47b1-bb53-0fec0e5d632a,2026-05-01 10:58:19,192.168.9.46,POST,/api/v1/products,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,69.41,,test,0
cc3c5e44-18cc-47ce-a679-e631c415933d,2026-05-01 06:45:51,192.168.10.138,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",135.93,,train,0
472cbb70-f04c-4e5d-bebe-8a2075b45fc3,2026-05-01 07:49:46,192.168.6.144,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",274.4,,train,0
d90f8b78-8955-4701-bddd-04284eaa400f,2026-05-01 02:50:59,192.168.5.226,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",173.13,,train,0
7992639f-9080-496a-8ba1-b571db33b200,2026-05-01 02:07:01,192.168.8.222,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",64.99,,train,0
03f93bfc-b7ad-47df-9ad5-33aed57d2e85,2026-05-01 05:46:21,192.168.6.21,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",135.05,,train,0
feb61d63-256f-480e-85a2-9e877a399c92,2026-05-01 00:31:30,192.168.10.118,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",44.14,,train,0
dbb5f021-776d-4a4c-af0c-c68801004bdd,2026-05-01 04:27:19,192.168.9.58,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",47.14,,train,0
e5fdc554-5396-49c3-87bd-b8b36028fae6,2026-05-01 07:01:44,192.168.10.50,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",85.86,,train,0
6975a93d-061c-49ca-ad4b-bbf55e133dda,2026-05-01 01:23:11,192.168.1.202,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",238.1,,train,0
2765d4b9-18df-4756-be44-1d3e76732f58,2026-05-01 07:54:34,192.168.8.113,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,63.46,,train,0
472df302-4797-4bf6-aafd-8e707e53c628,2026-05-01 03:16:16,192.168.8.133,GET,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",113.63,,train,0
b735a7e4-7d6a-4805-ba79-381996c57640,2026-05-01 09:00:27,192.168.4.95,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",134.2,,test,0
e333f046-ce93-4a6d-a310-c46f13cf411c,2026-05-01 04:45:20,192.168.10.120,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",131.94,,train,0
cd422f9b-dab1-4aba-8cc9-0a29b0ecfae3,2026-05-01 00:19:50,192.168.9.10,POST,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,157.74,,train,0
3f64c6c2-5f77-4e72-a414-54ffb4cfc6c5,2026-05-01 11:43:57,192.168.8.78,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",184.73,,test,0
6aabb34b-6a09-4639-bee8-dbbbfef73153,2026-05-01 06:23:35,192.168.3.16,GET,/api/v1/notifications,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,76.08,,train,0
c68a67ec-435a-470b-9d56-1bc7c99ba9ac,2026-05-01 12:41:00,192.168.3.202,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",173.87,,test,0
58275c8c-78ec-4f4a-b0eb-3127c7df6219,2026-05-01 10:37:17,192.168.1.153,GET,/static/css/main.css,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,172.56,,test,0
d2cf0071-104e-46eb-a1bb-4b09dd308843,2026-05-01 02:19:25,192.168.9.178,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",189.02,,train,0
010dfef7-9759-4e17-8b8b-d5db3abcfc62,2026-05-01 11:28:51,192.168.3.96,GET,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,105.97,,test,0
ae249a7f-9c67-4aa0-adbc-ac9b8d510379,2026-05-01 06:54:33,192.168.5.78,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",47.71,,train,0
14cf33cf-1474-4eb8-859b-f6d720202fe9,2026-05-01 11:32:33,192.168.7.147,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",78.68,,test,0
8438d0fa-8c95-4a94-bf57-f8fdfa35aeeb,2026-05-01 01:05:05,192.168.10.8,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",282.47,,train,0
b339c6d1-7291-45a4-aec0-8f279d74a648,2026-05-01 07:48:27,192.168.3.59,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",50.71,,train,0
476244ba-f348-44bc-b7e8-95bab8fc56e9,2026-05-01 04:56:02,192.168.5.92,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",101.58,,train,0
a895f5f1-0d2b-478a-834b-802dda34b0c3,2026-05-01 06:06:26,192.168.9.220,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",147.4,,train,0
83ad038c-2193-4641-b04a-c00d059f0799,2026-05-01 00:47:31,192.168.9.70,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",120.39,,train,0
6c2ebb52-91e5-4171-a76c-98f1e1dcecbf,2026-05-01 09:13:42,192.168.3.43,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",264.91,,test,0
193236ae-dd96-4340-a8c9-2503f672675e,2026-05-01 10:35:48,192.168.5.241,GET,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,269.44,,test,0
6cd09557-a840-4096-a017-ec0ea480b634,2026-05-01 09:35:56,192.168.2.198,POST,/api/v1/notifications,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,145.76,,test,0
d8a7e322-6627-46da-8e55-89fbd722e189,2026-05-01 01:42:47,192.168.6.199,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",173.1,,train,0
fe2e7ad7-fdf2-44df-944f-69efb7ea0f6b,2026-05-01 02:06:28,192.168.3.16,GET,/api/v1/cart/items,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,118.77,,train,0
ae3c2e24-8f85-44c9-b955-e82fe91ad77f,2026-05-01 03:45:15,192.168.9.218,GET,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,106.76,,train,0
1a6c64fe-d606-443b-a035-a58f83fff00f,2026-05-01 03:24:27,192.168.1.254,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",112.87,,train,0
26dc6605-408b-4880-b40d-58d0e19b6b23,2026-05-01 04:52:28,192.168.10.248,POST,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",61.46,,train,0
ed02fce7-fe88-4784-90e3-70af4a691887,2026-05-01 02:54:30,192.168.7.189,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",209.13,,train,0
8a70d0c7-4cd4-4877-9d9c-2fa0d783dfdd,2026-05-01 02:38:50,192.168.9.119,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",62.36,,train,0
ada9c521-6e75-489c-8104-64376d113d9e,2026-05-01 06:46:43,192.168.7.133,GET,/api/v1/auth/login,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,61.2,,train,0
4c717888-c87a-48cd-b643-2e1253919b7c,2026-05-01 12:32:56,192.168.6.114,GET,/api/v1/checkout,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,100.56,,test,0
3627cefa-3aeb-4c24-b155-ad54839bb8a8,2026-05-01 03:08:24,192.168.7.124,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",358.71,,train,0
9cbc51b3-0fbe-45d3-8958-21d2fa0b9dd1,2026-05-01 06:03:42,192.168.1.126,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",237.64,,train,0
d18c0a9e-4f2f-46ec-bff3-c92cd6adab73,2026-05-01 12:14:50,192.168.9.8,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",147.06,,test,0
33b53aff-1b49-497e-9b2e-6ba71124e03f,2026-05-01 04:47:41,192.168.3.239,GET,/api/v1/cart/items,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",103.66,,train,0
648cda53-374e-4b48-865c-aae9662e211a,2026-05-01 09:16:51,192.168.5.126,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",118.16,,test,0
7ca80ecb-00c4-47d8-bb66-7f18c4b1c917,2026-05-01 06:02:39,192.168.8.39,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",129.25,,train,0
02ebe9bd-2880-4d0e-a65c-b5af18f60b25,2026-05-01 03:10:24,192.168.1.77,POST,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,108.78,,train,0
606eb4ee-546c-4c5f-aa24-c51140acfd9e,2026-05-01 04:49:16,192.168.10.51,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",153.42,,train,0
